1967	  3	 21	 254.2000
1967	  3	 22	 254.2500
1967	  3	 23	 254.2000
1967	  3	 24	 254.2000
1967	  3	 25	 254.2000
1967	  3	 26	 254.2000
1967	  3	 27	 254.2000
1967	  3	 28	 254.1500
1967	  3	 29	 254.2500
1967	  3	 30	 254.2000
1967	  3	 31	 254.7000
1967	  4	  1	 254.7000
1967	  4	  2	 254.3000
1967	  4	  3	 254.1500
1967	  4	  4	 254.1600
1967	  4	  5	 254.0000
1967	  4	  6	 254.0000
1967	  4	  7	 254.0000
1967	  4	  8	 253.9800
1967	  4	  9	 253.9400
1967	  4	 10	 253.9000
1967	  4	 11	 253.9000
1967	  4	 12	 253.8500
1967	  4	 13	 253.8300
1967	  4	 14	 253.8000
1967	  4	 15	 253.8000
1967	  4	 16	 253.7600
1967	  4	 17	 253.7400
1967	  4	 18	 253.7600
1967	  4	 19	 253.7600
1967	  4	 20	 253.7800
1967	  4	 21	 253.7800
1967	  4	 22	 253.8000
1967	  4	 23	 253.8000
1967	  4	 24	 253.8000
1967	  4	 25	 253.8200
1967	  4	 26	 253.7800
1967	  4	 27	 253.8000
1967	  4	 28	 253.7800
1967	  4	 29	 253.7800
1967	  4	 30	 253.7800
1967	  5	  1	 253.7500
1967	  5	  2	 253.7500
1967	  5	  3	 253.7000
1967	  5	  4	 253.7000
1967	  5	  5	 253.7000
1967	  5	  6	 253.7200
1967	  5	  7	 253.6700
1967	  5	  8	 253.6000
1967	  5	  9	 253.6000
1967	  5	 10	 253.5500
1967	  5	 11	 253.5000
1967	  5	 12	 253.5000
1967	  5	 13	 253.5000
1967	  5	 14	 253.4800
1967	  5	 15	 253.4800
1967	  5	 16	 253.4800
1967	  5	 17	 253.4600
1967	  5	 18	 253.4800
1967	  5	 19	 253.5000
1967	  5	 20	 253.5000
1967	  5	 21	 253.4800
1967	  5	 22	 253.4600
1967	  5	 23	 253.4800
1967	  5	 24	 253.4400
1967	  5	 25	 253.4500
1967	  5	 26	 253.4500
1967	  5	 27	 253.4000
1967	  5	 28	 253.4200
1967	  5	 29	 253.4500
1967	  5	 30	 253.4000
1967	  5	 31	 253.3500
1967	  6	  1	 253.3000
1967	  6	  2	 253.3000
1967	  6	  3	 253.3200
1967	  6	  4	 253.2800
1967	  6	  5	 253.2500
1967	  6	  6	 253.2000
1967	  6	  7	 253.2000
1967	  6	  8	 253.2500
1967	  6	  9	 253.2800
1967	  6	 10	 253.3000
1967	  6	 11	 253.3000
1967	  6	 12	 253.3200
1967	  6	 13	 253.3500
1967	  6	 14	 253.3000
1967	  6	 15	 253.3000
1967	  6	 16	 253.3000
1967	  6	 17	 253.3200
1967	  6	 18	 253.3000
1967	  6	 19	 253.2800
1967	  6	 20	 253.2800
1967	  6	 21	 253.2800
1967	  6	 22	 253.3000
1967	  6	 23	 253.3000
1967	  6	 24	 253.3200
1967	  6	 25	 253.3200
1967	  6	 26	 253.3500
1967	  6	 27	 253.3500
1967	  6	 28	 253.3500
1967	  6	 29	 253.3500
1967	  6	 30	 253.3300
1967	  7	  1	 253.3500
1967	  7	  2	 253.3800
1967	  7	  3	 253.4000
1967	  7	  4	 253.4000
1967	  7	  5	 253.4200
1967	  7	  6	 253.4500
1967	  7	  7	 253.4500
1967	  7	  8	 253.5000
1967	  7	  9	 253.5500
1967	  7	 10	 253.5800
1967	  7	 11	 253.5500
1967	  7	 12	 253.5800
1967	  7	 13	 253.6600
1967	  7	 14	 253.6300
1967	  7	 15	 253.6400
1967	  7	 16	 253.6600
1967	  7	 17	 253.6800
1967	  7	 18	 253.6800
1967	  7	 19	 253.7800
1967	  7	 20	 253.8500
1967	  7	 21	 253.9500
1967	  7	 22	 253.9000
